"Time (UTC)","Day-ahead Total Load Forecast [MW] - BZN|GB","Actual Total Load [MW] - BZN|GB"
"02.10.2019 08:30 - 02.10.2019 09:00","35673","36839"
"02.10.2019 09:00 - 02.10.2019 09:30","35615","35556"
"02.10.2019 09:30 - 02.10.2019 10:00","35844","35846"
"02.10.2019 10:00 - 02.10.2019 10:30","36103","34659"
"02.10.2019 10:30 - 02.10.2019 11:00","36323","34541"
"02.10.2019 11:00 - 02.10.2019 11:30","36320","34614"
"02.10.2019 11:30 - 02.10.2019 12:00","36174","34150"
"02.10.2019 12:00 - 02.10.2019 12:30","35964","34301"
"02.10.2019 12:30 - 02.10.2019 13:00","35757","33916"
"02.10.2019 13:00 - 02.10.2019 13:30","35525","34322"
"02.10.2019 13:30 - 02.10.2019 14:00","35168","33501"
"02.10.2019 14:00 - 02.10.2019 14:30","35237","34647"
"02.10.2019 14:30 - 02.10.2019 15:00","35766","35624"
"02.10.2019 15:00 - 02.10.2019 15:30","36447","36869"
"02.10.2019 15:30 - 02.10.2019 16:00","37320","37373"
"02.10.2019 16:00 - 02.10.2019 16:30","37826","38958"
"02.10.2019 16:30 - 02.10.2019 17:00","37854","39258"
"02.10.2019 17:00 - 02.10.2019 17:30","38557","40475"
"02.10.2019 17:30 - 02.10.2019 18:00","39442","41427"
"02.10.2019 18:00 - 02.10.2019 18:30","39216","42009"
"02.10.2019 18:30 - 02.10.2019 19:00","38073","41354"
"02.10.2019 19:00 - 02.10.2019 19:30","36696","40364"
"02.10.2019 19:30 - 02.10.2019 20:00","35297","39320"
"02.10.2019 20:00 - 02.10.2019 20:30","33719","38142"
"02.10.2019 20:30 - 02.10.2019 21:00","31806","36339"
"02.10.2019 21:00 - 02.10.2019 21:30","29704","33481"
"02.10.2019 21:30 - 02.10.2019 22:00","27657","31394"
"02.10.2019 22:00 - 02.10.2019 22:30","25917","30233"
"02.10.2019 22:30 - 02.10.2019 23:00","24596","28564"
"02.10.2019 23:00 - 02.10.2019 23:30","23690","26711"
"02.10.2019 23:30 - 03.10.2019 00:00","23159","25873"
"03.10.2019 00:00 - 03.10.2019 00:30","23400","25783"
"03.10.2019 00:30 - 03.10.2019 01:00","23249","25860"
"03.10.2019 01:00 - 03.10.2019 01:30","22769","25861"
"03.10.2019 01:30 - 03.10.2019 02:00","22409","25633"
"03.10.2019 02:00 - 03.10.2019 02:30","22265","25449"
"03.10.2019 02:30 - 03.10.2019 03:00","22246","25434"
"03.10.2019 03:00 - 03.10.2019 03:30","22192","25598"
"03.10.2019 03:30 - 03.10.2019 04:00","22648","25935"
"03.10.2019 04:00 - 03.10.2019 04:30","23710","26633"
"03.10.2019 04:30 - 03.10.2019 05:00","25955","28363"
"03.10.2019 05:00 - 03.10.2019 05:30","29129","30268"
"03.10.2019 05:30 - 03.10.2019 06:00","32452","33469"
"03.10.2019 06:00 - 03.10.2019 06:30","35226","37999"
"03.10.2019 06:30 - 03.10.2019 07:00","36513","40181"
"03.10.2019 07:00 - 03.10.2019 07:30","36761","40650"
"03.10.2019 07:30 - 03.10.2019 08:00","36793","40759"
"03.10.2019 08:00 - 03.10.2019 08:30","37150","40642"
"03.10.2019 08:30 - 03.10.2019 09:00","37314","40522"
"03.10.2019 09:00 - 03.10.2019 09:30","37263","39382"
"03.10.2019 09:30 - 03.10.2019 10:00","37188","39456"
"03.10.2019 10:00 - 03.10.2019 10:30","37194","38632"
"03.10.2019 10:30 - 03.10.2019 11:00","37248","38600"
"03.10.2019 11:00 - 03.10.2019 11:30","37182","38629"
"03.10.2019 11:30 - 03.10.2019 12:00","36922","38412"
"03.10.2019 12:00 - 03.10.2019 12:30","36602","38098"
"03.10.2019 12:30 - 03.10.2019 13:00","36415","38106"
"03.10.2019 13:00 - 03.10.2019 13:30","36158","37735"
"03.10.2019 13:30 - 03.10.2019 14:00","35794","37823"
"03.10.2019 14:00 - 03.10.2019 14:30","35962","37769"
"03.10.2019 14:30 - 03.10.2019 15:00","36656","38178"
"03.10.2019 15:00 - 03.10.2019 15:30","37471","38577"
"03.10.2019 15:30 - 03.10.2019 16:00","38142","39040"
"03.10.2019 16:00 - 03.10.2019 16:30","38369","39776"
"03.10.2019 16:30 - 03.10.2019 17:00","38270","40044"
"03.10.2019 17:00 - 03.10.2019 17:30","38270","39716"
"03.10.2019 17:30 - 03.10.2019 18:00","38716","40177"
"03.10.2019 18:00 - 03.10.2019 18:30","39025","40545"
"03.10.2019 18:30 - 03.10.2019 19:00","38384","39874"
"03.10.2019 19:00 - 03.10.2019 19:30","36766","37725"
"03.10.2019 19:30 - 03.10.2019 20:00","34932","36128"
"03.10.2019 20:00 - 03.10.2019 20:30","32921","33975"
"03.10.2019 20:30 - 03.10.2019 21:00","30847","31981"
"03.10.2019 21:00 - 03.10.2019 21:30","28909","29221"
"03.10.2019 21:30 - 03.10.2019 22:00","26787","26831"
"03.10.2019 22:00 - 03.10.2019 22:30","25019","26784"
"03.10.2019 22:30 - 03.10.2019 23:00","23966","24944"
"03.10.2019 23:00 - 03.10.2019 23:30","23291","24648"
"03.10.2019 23:30 - 04.10.2019 00:00","22710","24064"
"04.10.2019 00:00 - 04.10.2019 00:30","22476","23733"
"04.10.2019 00:30 - 04.10.2019 01:00","22445","23939"
"04.10.2019 01:00 - 04.10.2019 01:30","22157","23460"
"04.10.2019 01:30 - 04.10.2019 02:00","21778","23320"
"04.10.2019 02:00 - 04.10.2019 02:30","21467","22537"
"04.10.2019 02:30 - 04.10.2019 03:00","21369","22285"
"04.10.2019 03:00 - 04.10.2019 03:30","21454","22420"
"04.10.2019 03:30 - 04.10.2019 04:00","21923","22443"
"04.10.2019 04:00 - 04.10.2019 04:30","22744","23539"
"04.10.2019 04:30 - 04.10.2019 05:00","24728","25277"
"04.10.2019 05:00 - 04.10.2019 05:30","27749","27888"
"04.10.2019 05:30 - 04.10.2019 06:00","30917","30878"
"04.10.2019 06:00 - 04.10.2019 06:30","33657","32582"
"04.10.2019 06:30 - 04.10.2019 07:00","35334","34492"
"04.10.2019 07:00 - 04.10.2019 07:30","35966","36056"
"04.10.2019 07:30 - 04.10.2019 08:00","36378","36096"
"04.10.2019 08:00 - 04.10.2019 08:30","36969","37887"
"04.10.2019 08:30 - 04.10.2019 09:00","37014","38070"
"04.10.2019 09:00 - 04.10.2019 09:30","36874","37992"
"04.10.2019 09:30 - 04.10.2019 10:00","36838","37978"
"04.10.2019 10:00 - 04.10.2019 10:30","36753","38155"
"04.10.2019 10:30 - 04.10.2019 11:00","36534","38289"
"04.10.2019 11:00 - 04.10.2019 11:30","36148","38744"
"04.10.2019 11:30 - 04.10.2019 12:00","35615","38500"
"04.10.2019 12:00 - 04.10.2019 12:30","34955","38864"
"04.10.2019 12:30 - 04.10.2019 13:00","34411","38592"
"04.10.2019 13:00 - 04.10.2019 13:30","33986","37806"
"04.10.2019 13:30 - 04.10.2019 14:00","33566","36775"
"04.10.2019 14:00 - 04.10.2019 14:30","33474","36188"
"04.10.2019 14:30 - 04.10.2019 15:00","33944","36622"
"04.10.2019 15:00 - 04.10.2019 15:30","34759","38286"
"04.10.2019 15:30 - 04.10.2019 16:00","35376","38613"
"04.10.2019 16:00 - 04.10.2019 16:30","35653","39555"
"04.10.2019 16:30 - 04.10.2019 17:00","35826","39600"
"04.10.2019 17:00 - 04.10.2019 17:30","36300","39334"
"04.10.2019 17:30 - 04.10.2019 18:00","37222","39877"
"04.10.2019 18:00 - 04.10.2019 18:30","37422","39890"
"04.10.2019 18:30 - 04.10.2019 19:00","36346","1085"
"04.10.2019 19:00 - 04.10.2019 19:30","34963","37665"
"04.10.2019 19:30 - 04.10.2019 20:00","33710","36539"
"04.10.2019 20:00 - 04.10.2019 20:30","32273","35289"
"04.10.2019 20:30 - 04.10.2019 21:00","30640","34029"
"04.10.2019 21:00 - 04.10.2019 21:30","28963","32287"
"04.10.2019 21:30 - 04.10.2019 22:00","27221","30806"
"04.10.2019 22:00 - 04.10.2019 22:30","25668","29099"
"04.10.2019 22:30 - 04.10.2019 23:00","24229","28079"
"04.10.2019 23:00 - 04.10.2019 23:30","23255","26858"
"04.10.2019 23:30 - 05.10.2019 00:00","22827","25999"
"05.10.2019 00:00 - 05.10.2019 00:30","22475","25571"
"05.10.2019 00:30 - 05.10.2019 01:00","22376","25653"
"05.10.2019 01:00 - 05.10.2019 01:30","21819","24942"
"05.10.2019 01:30 - 05.10.2019 02:00","21402","24407"
"05.10.2019 02:00 - 05.10.2019 02:30","21161","23592"
"05.10.2019 02:30 - 05.10.2019 03:00","20982","23315"
"05.10.2019 03:00 - 05.10.2019 03:30","20890","22017"
"05.10.2019 03:30 - 05.10.2019 04:00","21106","21947"
"05.10.2019 04:00 - 05.10.2019 04:30","21495","22334"
"05.10.2019 04:30 - 05.10.2019 05:00","22347","23140"
"05.10.2019 05:00 - 05.10.2019 05:30","23586","25905"
"05.10.2019 05:30 - 05.10.2019 06:00","24890","27530"
"05.10.2019 06:00 - 05.10.2019 06:30","26484","30213"
"05.10.2019 06:30 - 05.10.2019 07:00","28461","31895"
"05.10.2019 07:00 - 05.10.2019 07:30","30176","34172"
"05.10.2019 07:30 - 05.10.2019 08:00","31334","35506"
"05.10.2019 08:00 - 05.10.2019 08:30","32219","36536"
"05.10.2019 08:30 - 05.10.2019 09:00","32652","37318"
"05.10.2019 09:00 - 05.10.2019 09:30","32775","37858"
"05.10.2019 09:30 - 05.10.2019 10:00","32582","38239"
"05.10.2019 10:00 - 05.10.2019 10:30","32412","38402"
"05.10.2019 10:30 - 05.10.2019 11:00","32379","38359"
"05.10.2019 11:00 - 05.10.2019 11:30","32101","38219"
"05.10.2019 11:30 - 05.10.2019 12:00","31762","37556"
"05.10.2019 12:00 - 05.10.2019 12:30","31554","36763"
"05.10.2019 12:30 - 05.10.2019 13:00","31319","36113"
"05.10.2019 13:00 - 05.10.2019 13:30","31088","35236"
"05.10.2019 13:30 - 05.10.2019 14:00","31076","35029"
"05.10.2019 14:00 - 05.10.2019 14:30","31221","34494"
"05.10.2019 14:30 - 05.10.2019 15:00","31523","34493"
"05.10.2019 15:00 - 05.10.2019 15:30","32013","35003"
"05.10.2019 15:30 - 05.10.2019 16:00","32647","35829"
"05.10.2019 16:00 - 05.10.2019 16:30","33364","36883"
"05.10.2019 16:30 - 05.10.2019 17:00","33954","37415"
"05.10.2019 17:00 - 05.10.2019 17:30","34634","37623"
"05.10.2019 17:30 - 05.10.2019 18:00","35091","38267"
"05.10.2019 18:00 - 05.10.2019 18:30","34687","37327"
"05.10.2019 18:30 - 05.10.2019 19:00","33718","36720"
"05.10.2019 19:00 - 05.10.2019 19:30","32459","35700"
"05.10.2019 19:30 - 05.10.2019 20:00","31279","34424"
"05.10.2019 20:00 - 05.10.2019 20:30","30043","32906"
"05.10.2019 20:30 - 05.10.2019 21:00","28672","31809"
"05.10.2019 21:00 - 05.10.2019 21:30","27374","29713"
"05.10.2019 21:30 - 05.10.2019 22:00","25747","28500"
"05.10.2019 22:00 - 05.10.2019 22:30","24159","25675"
"05.10.2019 22:30 - 05.10.2019 23:00","22934","24374"
"05.10.2019 23:00 - 05.10.2019 23:30","21930","22343"
"05.10.2019 23:30 - 06.10.2019 00:00","21351","21190"
"06.10.2019 00:00 - 06.10.2019 00:30","20914","20595"
"06.10.2019 00:30 - 06.10.2019 01:00","20841","20731"
"06.10.2019 01:00 - 06.10.2019 01:30","20563","20601"
"06.10.2019 01:30 - 06.10.2019 02:00","20212","19966"
"06.10.2019 02:00 - 06.10.2019 02:30","19910","19333"
"06.10.2019 02:30 - 06.10.2019 03:00","19640","18977"
"06.10.2019 03:00 - 06.10.2019 03:30","19427","18278"
"06.10.2019 03:30 - 06.10.2019 04:00","19496","18089"
"06.10.2019 04:00 - 06.10.2019 04:30","19835","18476"
"06.10.2019 04:30 - 06.10.2019 05:00","20340","18710"
"06.10.2019 05:00 - 06.10.2019 05:30","21185","20579"
"06.10.2019 05:30 - 06.10.2019 06:00","22000","21349"
"06.10.2019 06:00 - 06.10.2019 06:30","22991","23626"
"06.10.2019 06:30 - 06.10.2019 07:00","24391","24752"
"06.10.2019 07:00 - 06.10.2019 07:30","26068","27751"
"06.10.2019 07:30 - 06.10.2019 08:00","27526","29501"
"06.10.2019 08:00 - 06.10.2019 08:30","28778","31661"
"06.10.2019 08:30 - 06.10.2019 09:00","29830","32624"
"06.10.2019 09:00 - 06.10.2019 09:30","30639","33442"
"06.10.2019 09:30 - 06.10.2019 10:00","31144","33945"
"06.10.2019 10:00 - 06.10.2019 10:30","31546","34462"
"06.10.2019 10:30 - 06.10.2019 11:00","32113","34767"
"06.10.2019 11:00 - 06.10.2019 11:30","32363","34886"
"06.10.2019 11:30 - 06.10.2019 12:00","32179","34729"
"06.10.2019 12:00 - 06.10.2019 12:30","31683","33739"
"06.10.2019 12:30 - 06.10.2019 13:00","31364","33281"
"06.10.2019 13:00 - 06.10.2019 13:30","31274","33090"
"06.10.2019 13:30 - 06.10.2019 14:00","31253","33073"
"06.10.2019 14:00 - 06.10.2019 14:30","31333","33896"
"06.10.2019 14:30 - 06.10.2019 15:00","31570","34047"
"06.10.2019 15:00 - 06.10.2019 15:30","32156","35415"
"06.10.2019 15:30 - 06.10.2019 16:00","32481","36337"
"06.10.2019 16:00 - 06.10.2019 16:30","32743","37091"
"06.10.2019 16:30 - 06.10.2019 17:00","33153","37222"
"06.10.2019 17:00 - 06.10.2019 17:30","34343","37198"
"06.10.2019 17:30 - 06.10.2019 18:00","35453","38158"
"06.10.2019 18:00 - 06.10.2019 18:30","35211","38935"
"06.10.2019 18:30 - 06.10.2019 19:00","33999","38289"
"06.10.2019 19:00 - 06.10.2019 19:30","32896","37599"
"06.10.2019 19:30 - 06.10.2019 20:00","31721","36550"
"06.10.2019 20:00 - 06.10.2019 20:30","30287","35062"
"06.10.2019 20:30 - 06.10.2019 21:00","28748","33612"
"06.10.2019 21:00 - 06.10.2019 21:30","27094","31805"
"06.10.2019 21:30 - 06.10.2019 22:00","25283","30091"
"06.10.2019 22:00 - 06.10.2019 22:30","23722","27287"
"06.10.2019 22:30 - 06.10.2019 23:00","22640","25471"
"06.10.2019 23:00 - 06.10.2019 23:30","21853","22454"
"06.10.2019 23:30 - 07.10.2019 00:00","21406","21711"
"07.10.2019 00:00 - 07.10.2019 00:30","21343","22400"
"07.10.2019 00:30 - 07.10.2019 01:00","21364","22580"
"07.10.2019 01:00 - 07.10.2019 01:30","21263","22361"
"07.10.2019 01:30 - 07.10.2019 02:00","21077","22073"
"07.10.2019 02:00 - 07.10.2019 02:30","20992","21841"
"07.10.2019 02:30 - 07.10.2019 03:00","21005","21640"
"07.10.2019 03:00 - 07.10.2019 03:30","21076","21009"
"07.10.2019 03:30 - 07.10.2019 04:00","21522","20957"
"07.10.2019 04:00 - 07.10.2019 04:30","22489","21454"
"07.10.2019 04:30 - 07.10.2019 05:00","24646","23135"
"07.10.2019 05:00 - 07.10.2019 05:30","27774","26883"
"07.10.2019 05:30 - 07.10.2019 06:00","31325","30075"
"07.10.2019 06:00 - 07.10.2019 06:30","34310","33529"
"07.10.2019 06:30 - 07.10.2019 07:00","35797","35338"
"07.10.2019 07:00 - 07.10.2019 07:30","36246","35064"
"07.10.2019 07:30 - 07.10.2019 08:00","36634","34999"
"07.10.2019 08:00 - 07.10.2019 08:30","37406","35590"
"07.10.2019 08:30 - 07.10.2019 09:00","37730","35911"
"07.10.2019 09:00 - 07.10.2019 09:30","37795","35971"
"07.10.2019 09:30 - 07.10.2019 10:00","37866","35961"
"07.10.2019 10:00 - 07.10.2019 10:30","37869","36839"
"07.10.2019 10:30 - 07.10.2019 11:00","37925","37270"
"07.10.2019 11:00 - 07.10.2019 11:30","37949","37740"
"07.10.2019 11:30 - 07.10.2019 12:00","37894","37422"
"07.10.2019 12:00 - 07.10.2019 12:30","37603","36816"
"07.10.2019 12:30 - 07.10.2019 13:00","37478","36510"
"07.10.2019 13:00 - 07.10.2019 13:30","37424","36247"
"07.10.2019 13:30 - 07.10.2019 14:00","37051","35951"
"07.10.2019 14:00 - 07.10.2019 14:30","37065","35908"
"07.10.2019 14:30 - 07.10.2019 15:00","37712","36501"
"07.10.2019 15:00 - 07.10.2019 15:30","38347","38699"
"07.10.2019 15:30 - 07.10.2019 16:00","38878","39477"
"07.10.2019 16:00 - 07.10.2019 16:30","39326","39851"
"07.10.2019 16:30 - 07.10.2019 17:00","39660","39972"
"07.10.2019 17:00 - 07.10.2019 17:30","39950","39564"
"07.10.2019 17:30 - 07.10.2019 18:00","39713","39750"
"07.10.2019 18:00 - 07.10.2019 18:30","38873","40699"
"07.10.2019 18:30 - 07.10.2019 19:00","37611","39802"
"07.10.2019 19:00 - 07.10.2019 19:30","36150","36320"
"07.10.2019 19:30 - 07.10.2019 20:00","34566","34835"
"07.10.2019 20:00 - 07.10.2019 20:30","32897","34364"
"07.10.2019 20:30 - 07.10.2019 21:00","31007","32577"
"07.10.2019 21:00 - 07.10.2019 21:30","29062","29423"
"07.10.2019 21:30 - 07.10.2019 22:00","27124","27708"
"07.10.2019 22:00 - 07.10.2019 22:30","25506","27257"
"07.10.2019 22:30 - 07.10.2019 23:00","24246","26211"
"07.10.2019 23:00 - 07.10.2019 23:30","23213","24440"
"07.10.2019 23:30 - 08.10.2019 00:00","22648","23653"
"08.10.2019 00:00 - 08.10.2019 00:30","22851","23134"
"08.10.2019 00:30 - 08.10.2019 01:00","22893","23277"
"08.10.2019 01:00 - 08.10.2019 01:30","22550","22508"
"08.10.2019 01:30 - 08.10.2019 02:00","22233","22223"
"08.10.2019 02:00 - 08.10.2019 02:30","22092","21320"
"08.10.2019 02:30 - 08.10.2019 03:00","21997","21018"
"08.10.2019 03:00 - 08.10.2019 03:30","21991","20580"
"08.10.2019 03:30 - 08.10.2019 04:00","22358","20583"
"08.10.2019 04:00 - 08.10.2019 04:30","23284","22318"
"08.10.2019 04:30 - 08.10.2019 05:00","25616","23935"
"08.10.2019 05:00 - 08.10.2019 05:30","28806","26180"
"08.10.2019 05:30 - 08.10.2019 06:00","31850","29277"
"08.10.2019 06:00 - 08.10.2019 06:30","34237","32533"
"08.10.2019 06:30 - 08.10.2019 07:00","35184","34014"
"08.10.2019 07:00 - 08.10.2019 07:30","35468","34965"
"08.10.2019 07:30 - 08.10.2019 08:00","36084","35005"
"08.10.2019 08:00 - 08.10.2019 08:30","36632","35115"
"08.10.2019 08:30 - 08.10.2019 09:00","36541","35176"
"08.10.2019 09:00 - 08.10.2019 09:30","36830","35487"
"08.10.2019 09:30 - 08.10.2019 10:00","37200","35410"
"08.10.2019 10:00 - 08.10.2019 10:30","37371","35587"
"08.10.2019 10:30 - 08.10.2019 11:00","37697","35850"
"08.10.2019 11:00 - 08.10.2019 11:30","37895","35467"
"08.10.2019 11:30 - 08.10.2019 12:00","37867","34915"
"08.10.2019 12:00 - 08.10.2019 12:30","37623","34436"
"08.10.2019 12:30 - 08.10.2019 13:00","37412","34211"
"08.10.2019 13:00 - 08.10.2019 13:30","37022","34105"
"08.10.2019 13:30 - 08.10.2019 14:00","36414","33629"
"08.10.2019 14:00 - 08.10.2019 14:30","36271","33320"
"08.10.2019 14:30 - 08.10.2019 15:00","36769","33576"
"08.10.2019 15:00 - 08.10.2019 15:30","37360","34879"
"08.10.2019 15:30 - 08.10.2019 16:00","37865","35382"
"08.10.2019 16:00 - 08.10.2019 16:30","38045","37050"
"08.10.2019 16:30 - 08.10.2019 17:00","37961","37465"
"08.10.2019 17:00 - 08.10.2019 17:30","37934","38398"
"08.10.2019 17:30 - 08.10.2019 18:00","38475","39376"
"08.10.2019 18:00 - 08.10.2019 18:30","39019","41144"
"08.10.2019 18:30 - 08.10.2019 19:00","38271","40111"
"08.10.2019 19:00 - 08.10.2019 19:30","36753","38192"
"08.10.2019 19:30 - 08.10.2019 20:00","35308","36963"
"08.10.2019 20:00 - 08.10.2019 20:30","33623","34675"
"08.10.2019 20:30 - 08.10.2019 21:00","31449","32876"
"08.10.2019 21:00 - 08.10.2019 21:30","29256","30369"
"08.10.2019 21:30 - 08.10.2019 22:00","27176","28421"
"08.10.2019 22:00 - 08.10.2019 22:30","25348","25768"
"08.10.2019 22:30 - 08.10.2019 23:00","24546","23740"
"08.10.2019 23:00 - 08.10.2019 23:30","24075","21292"
"08.10.2019 23:30 - 09.10.2019 00:00","23368","20687"
"09.10.2019 00:00 - 09.10.2019 00:30","22839","20527"
"09.10.2019 00:30 - 09.10.2019 01:00","22773","20836"
"09.10.2019 01:00 - 09.10.2019 01:30","22595","20672"
"09.10.2019 01:30 - 09.10.2019 02:00","22423","20450"
"09.10.2019 02:00 - 09.10.2019 02:30","22240","19940"
"09.10.2019 02:30 - 09.10.2019 03:00","22155","19774"
"09.10.2019 03:00 - 09.10.2019 03:30","22230","19970"
"09.10.2019 03:30 - 09.10.2019 04:00","22855","19988"
"09.10.2019 04:00 - 09.10.2019 04:30","23936","21371"
"09.10.2019 04:30 - 09.10.2019 05:00","26030","22819"
"09.10.2019 05:00 - 09.10.2019 05:30","29027","26931"
"09.10.2019 05:30 - 09.10.2019 06:00","32256","29828"
"09.10.2019 06:00 - 09.10.2019 06:30","34716","34642"
"09.10.2019 06:30 - 09.10.2019 07:00","35714","36217"
"09.10.2019 07:00 - 09.10.2019 07:30","35863","36968"
"09.10.2019 07:30 - 09.10.2019 08:00","35846","36989"
"09.10.2019 08:00 - 09.10.2019 08:30","36256","37611"
"09.10.2019 08:30 - 09.10.2019 09:00","36444","37828"
"09.10.2019 09:00 - 09.10.2019 09:30","36674","37118"
"09.10.2019 09:30 - 09.10.2019 10:00","36993","37120"
"09.10.2019 10:00 - 09.10.2019 10:30","37145","36688"
"09.10.2019 10:30 - 09.10.2019 11:00","37298","36700"
"09.10.2019 11:00 - 09.10.2019 11:30","37393","37075"
"09.10.2019 11:30 - 09.10.2019 12:00","37239","36684"
"09.10.2019 12:00 - 09.10.2019 12:30","36833","36828"
"09.10.2019 12:30 - 09.10.2019 13:00","36502","36547"
"09.10.2019 13:00 - 09.10.2019 13:30","36163","35603"
"09.10.2019 13:30 - 09.10.2019 14:00","35937","35441"
"09.10.2019 14:00 - 09.10.2019 14:30","36180","35836"
"09.10.2019 14:30 - 09.10.2019 15:00","36848","36646"
"09.10.2019 15:00 - 09.10.2019 15:30","37703","38163"
"09.10.2019 15:30 - 09.10.2019 16:00","38494","38912"
"09.10.2019 16:00 - 09.10.2019 16:30","38837","40149"
"09.10.2019 16:30 - 09.10.2019 17:00","38655","40824"
"09.10.2019 17:00 - 09.10.2019 17:30","39224","42302"
"09.10.2019 17:30 - 09.10.2019 18:00","39874","43335"
"09.10.2019 18:00 - 09.10.2019 18:30","39064","43725"
"09.10.2019 18:30 - 09.10.2019 19:00","37659","42649"
"09.10.2019 19:00 - 09.10.2019 19:30","36152","41747"
"09.10.2019 19:30 - 09.10.2019 20:00","34695","40391"
"09.10.2019 20:00 - 09.10.2019 20:30","32955","38000"
"09.10.2019 20:30 - 09.10.2019 21:00","30895","35936"
"09.10.2019 21:00 - 09.10.2019 21:30","29049","32161"
"09.10.2019 21:30 - 09.10.2019 22:00","27240","30282"
"09.10.2019 22:00 - 09.10.2019 22:30","25480","28288"
"09.10.2019 22:30 - 09.10.2019 23:00","24256","26424"
"09.10.2019 23:00 - 09.10.2019 23:30","23526","23736"
"09.10.2019 23:30 - 10.10.2019 00:00","23056","23002"
"10.10.2019 00:00 - 10.10.2019 00:30","23401","22737"
"10.10.2019 00:30 - 10.10.2019 01:00","23418","22929"
"10.10.2019 01:00 - 10.10.2019 01:30","23051","22871"
"10.10.2019 01:30 - 10.10.2019 02:00","22728","22487"
"10.10.2019 02:00 - 10.10.2019 02:30","22397","21413"
"10.10.2019 02:30 - 10.10.2019 03:00","22154","21008"
"10.10.2019 03:00 - 10.10.2019 03:30","22143","20959"
"10.10.2019 03:30 - 10.10.2019 04:00","22761","21226"
"10.10.2019 04:00 - 10.10.2019 04:30","23810","22813"
"10.10.2019 04:30 - 10.10.2019 05:00","25857","24391"
"10.10.2019 05:00 - 10.10.2019 05:30","28795","28178"
"10.10.2019 05:30 - 10.10.2019 06:00","31955","31354"
"10.10.2019 06:00 - 10.10.2019 06:30","34433","34720"
"10.10.2019 06:30 - 10.10.2019 07:00","35522","36146"
"10.10.2019 07:00 - 10.10.2019 07:30","35803","38033"
"10.10.2019 07:30 - 10.10.2019 08:00","35879","37964"
"10.10.2019 08:00 - 10.10.2019 08:30","36472","37971"
"10.10.2019 08:30 - 10.10.2019 09:00","36901","38142"
"10.10.2019 09:00 - 10.10.2019 09:30","37214","37462"
"10.10.2019 09:30 - 10.10.2019 10:00","37408","37292"
"10.10.2019 10:00 - 10.10.2019 10:30","37259","38197"
"10.10.2019 10:30 - 10.10.2019 11:00","37129","38547"
"10.10.2019 11:00 - 10.10.2019 11:30","37018","38988"
"10.10.2019 11:30 - 10.10.2019 12:00","36774","38817"
"10.10.2019 12:00 - 10.10.2019 12:30","36400","38501"
"10.10.2019 12:30 - 10.10.2019 13:00","36023","38125"
"10.10.2019 13:00 - 10.10.2019 13:30","35578","38051"
"10.10.2019 13:30 - 10.10.2019 14:00","35290","38022"
"10.10.2019 14:00 - 10.10.2019 14:30","35531","38015"
"10.10.2019 14:30 - 10.10.2019 15:00","36245","38083"
"10.10.2019 15:00 - 10.10.2019 15:30","37239","39942"
"10.10.2019 15:30 - 10.10.2019 16:00","38167","40725"
