"Time (UTC)","Day-ahead Total Load Forecast [MW] - BZN|GB","Actual Total Load [MW] - BZN|GB"
"12.06.2017 13:30 - 12.06.2017 14:00","34925","34813"
"12.06.2017 14:00 - 12.06.2017 14:30","35043","35888"
"12.06.2017 14:30 - 12.06.2017 15:00","35767","36559"
"12.06.2017 15:00 - 12.06.2017 15:30","36659","37240"
"12.06.2017 15:30 - 12.06.2017 16:00","37459","38116"
"12.06.2017 16:00 - 12.06.2017 16:30","37657","38534"
"12.06.2017 16:30 - 12.06.2017 17:00","37520","38471"
"12.06.2017 17:00 - 12.06.2017 17:30","37047","38258"
"12.06.2017 17:30 - 12.06.2017 18:00","36793","38167"
"12.06.2017 18:00 - 12.06.2017 18:30","36269","37816"
"12.06.2017 18:30 - 12.06.2017 19:00","34723","37439"
"12.06.2017 19:00 - 12.06.2017 19:30","33247","36627"
"12.06.2017 19:30 - 12.06.2017 20:00","32263","35846"
"12.06.2017 20:00 - 12.06.2017 20:30","31343","35480"
"12.06.2017 20:30 - 12.06.2017 21:00","30682","34682"
"12.06.2017 21:00 - 12.06.2017 21:30","29766","33854"
"12.06.2017 21:30 - 12.06.2017 22:00","27692","32040"
"12.06.2017 22:00 - 12.06.2017 22:30","25569","30011"
"12.06.2017 22:30 - 12.06.2017 23:00","24178","28369"
"12.06.2017 23:00 - 12.06.2017 23:30","23199","26403"
"12.06.2017 23:30 - 13.06.2017 00:00","22406","25484"
"13.06.2017 00:00 - 13.06.2017 00:30","21815","25944"
"13.06.2017 00:30 - 13.06.2017 01:00","21543","25127"
"13.06.2017 01:00 - 13.06.2017 01:30","21200","24103"
"13.06.2017 01:30 - 13.06.2017 02:00","20967","23571"
"13.06.2017 02:00 - 13.06.2017 02:30","20922","22747"
"13.06.2017 02:30 - 13.06.2017 03:00","20884","22624"
"13.06.2017 03:00 - 13.06.2017 03:30","20628","22400"
"13.06.2017 03:30 - 13.06.2017 04:00","20606","22188"
"13.06.2017 04:00 - 13.06.2017 04:30","21192","22534"
"13.06.2017 04:30 - 13.06.2017 05:00","22968","23938"
"13.06.2017 05:00 - 13.06.2017 05:30","25435","27703"
"13.06.2017 05:30 - 13.06.2017 06:00","28764","30765"
"13.06.2017 06:00 - 13.06.2017 06:30","31283","34117"
"13.06.2017 06:30 - 13.06.2017 07:00","33618","36271"
"13.06.2017 07:00 - 13.06.2017 07:30","34239","37153"
"13.06.2017 07:30 - 13.06.2017 08:00","34724","37528"
"13.06.2017 08:00 - 13.06.2017 08:30","34067","37107"
"13.06.2017 08:30 - 13.06.2017 09:00","35032","37516"
"13.06.2017 09:00 - 13.06.2017 09:30","34814","37069"
"13.06.2017 09:30 - 13.06.2017 10:00","35575","37864"
"13.06.2017 10:00 - 13.06.2017 10:30","35547","37737"
"13.06.2017 10:30 - 13.06.2017 11:00","36129","38291"
"13.06.2017 11:00 - 13.06.2017 11:30","36140","38874"
"13.06.2017 11:30 - 13.06.2017 12:00","36287","38848"
"13.06.2017 12:00 - 13.06.2017 12:30","36143","37898"
"13.06.2017 12:30 - 13.06.2017 13:00","35852","37577"
"13.06.2017 13:00 - 13.06.2017 13:30","35745","37958"
"13.06.2017 13:30 - 13.06.2017 14:00","35307","37452"
"13.06.2017 14:00 - 13.06.2017 14:30","35413","37624"
"13.06.2017 14:30 - 13.06.2017 15:00","35918","37958"
"13.06.2017 15:00 - 13.06.2017 15:30","37511","39417"
"13.06.2017 15:30 - 13.06.2017 16:00","37763","39624"
"13.06.2017 16:00 - 13.06.2017 16:30","38403","40268"
"13.06.2017 16:30 - 13.06.2017 17:00","37609","39552"
"13.06.2017 17:00 - 13.06.2017 17:30","37271","39544"
"13.06.2017 17:30 - 13.06.2017 18:00","36047","38874"
"13.06.2017 18:00 - 13.06.2017 18:30","35620","38700"
"13.06.2017 18:30 - 13.06.2017 19:00","34038","37456"
"13.06.2017 19:00 - 13.06.2017 19:30","33229","36933"
"13.06.2017 19:30 - 13.06.2017 20:00","32017","35789"
"13.06.2017 20:00 - 13.06.2017 20:30","31608","35701"
"13.06.2017 20:30 - 13.06.2017 21:00","30686","34844"
"13.06.2017 21:00 - 13.06.2017 21:30","29558","33610"
"13.06.2017 21:30 - 13.06.2017 22:00","27566","31740"
"13.06.2017 22:00 - 13.06.2017 22:30","25731","30382"
"13.06.2017 22:30 - 13.06.2017 23:00","24466","28832"
"13.06.2017 23:00 - 13.06.2017 23:30","23438","27098"
"13.06.2017 23:30 - 14.06.2017 00:00","22623","26222"
"14.06.2017 00:00 - 14.06.2017 00:30","22784","26264"
"14.06.2017 00:30 - 14.06.2017 01:00","22469","24601"
"14.06.2017 01:00 - 14.06.2017 01:30","21987","23907"
"14.06.2017 01:30 - 14.06.2017 02:00","21608","23429"
"14.06.2017 02:00 - 14.06.2017 02:30","21379","22888"
"14.06.2017 02:30 - 14.06.2017 03:00","21196","22807"
"14.06.2017 03:00 - 14.06.2017 03:30","20823","22287"
"14.06.2017 03:30 - 14.06.2017 04:00","20824","22046"
"14.06.2017 04:00 - 14.06.2017 04:30","21313","22049"
"14.06.2017 04:30 - 14.06.2017 05:00","23232","23522"
"14.06.2017 05:00 - 14.06.2017 05:30","25508","27361"
"14.06.2017 05:30 - 14.06.2017 06:00","28921","30524"
"14.06.2017 06:00 - 14.06.2017 06:30","31217","33930"
"14.06.2017 06:30 - 14.06.2017 07:00","33507","36199"
"14.06.2017 07:00 - 14.06.2017 07:30","33560","37753"
"14.06.2017 07:30 - 14.06.2017 08:00","34576","37926"
"14.06.2017 08:00 - 14.06.2017 08:30","34268","38539"
"14.06.2017 08:30 - 14.06.2017 09:00","35302","38726"
"14.06.2017 09:00 - 14.06.2017 09:30","34822","37232"
"14.06.2017 09:30 - 14.06.2017 10:00","35751","38115"
"14.06.2017 10:00 - 14.06.2017 10:30","35555","37597"
"14.06.2017 10:30 - 14.06.2017 11:00","36184","38389"
"14.06.2017 11:00 - 14.06.2017 11:30","35861","38385"
"14.06.2017 11:30 - 14.06.2017 12:00","35920","38540"
"14.06.2017 12:00 - 14.06.2017 12:30","35688","38493"
"14.06.2017 12:30 - 14.06.2017 13:00","35462","38141"
"14.06.2017 13:00 - 14.06.2017 13:30","35482","37811"
"14.06.2017 13:30 - 14.06.2017 14:00","35118","37089"
"14.06.2017 14:00 - 14.06.2017 14:30","35754","37870"
"14.06.2017 14:30 - 14.06.2017 15:00","35886","37465"
"14.06.2017 15:00 - 14.06.2017 15:30","36953","39775"
"14.06.2017 15:30 - 14.06.2017 16:00","36839","39816"
"14.06.2017 16:00 - 14.06.2017 16:30","37202","40727"
"14.06.2017 16:30 - 14.06.2017 17:00","36241","39772"
"14.06.2017 17:00 - 14.06.2017 17:30","36701","40034"
"14.06.2017 17:30 - 14.06.2017 18:00","35385","39126"
"14.06.2017 18:00 - 14.06.2017 18:30","34874","38990"
"14.06.2017 18:30 - 14.06.2017 19:00","33288","37619"
"14.06.2017 19:00 - 14.06.2017 19:30","32669","36914"
"14.06.2017 19:30 - 14.06.2017 20:00","31779","35654"
"14.06.2017 20:00 - 14.06.2017 20:30","31869","34486"
"14.06.2017 20:30 - 14.06.2017 21:00","31025","33829"
"14.06.2017 21:00 - 14.06.2017 21:30","29782","33325"
"14.06.2017 21:30 - 14.06.2017 22:00","27821","31794"
"14.06.2017 22:00 - 14.06.2017 22:30","25993","30120"
"14.06.2017 22:30 - 14.06.2017 23:00","24638","28498"
"14.06.2017 23:00 - 14.06.2017 23:30","23614","26402"
"14.06.2017 23:30 - 15.06.2017 00:00","23070","25444"
"15.06.2017 00:00 - 15.06.2017 00:30","22901","26748"
"15.06.2017 00:30 - 15.06.2017 01:00","22630","24349"
"15.06.2017 01:00 - 15.06.2017 01:30","22163","23846"
"15.06.2017 01:30 - 15.06.2017 02:00","21759","23259"
"15.06.2017 02:00 - 15.06.2017 02:30","21511","22350"
"15.06.2017 02:30 - 15.06.2017 03:00","21282","22191"
"15.06.2017 03:00 - 15.06.2017 03:30","20953","22095"
"15.06.2017 03:30 - 15.06.2017 04:00","20953","21692"
"15.06.2017 04:00 - 15.06.2017 04:30","21480","22571"
"15.06.2017 04:30 - 15.06.2017 05:00","23343","24001"
"15.06.2017 05:00 - 15.06.2017 05:30","25681","27691"
"15.06.2017 05:30 - 15.06.2017 06:00","28999","30972"
"15.06.2017 06:00 - 15.06.2017 06:30","31295","34399"
"15.06.2017 06:30 - 15.06.2017 07:00","33373","36690"
"15.06.2017 07:00 - 15.06.2017 07:30","33474","37534"
"15.06.2017 07:30 - 15.06.2017 08:00","34463","37515"
"15.06.2017 08:00 - 15.06.2017 08:30","34333","37779"
"15.06.2017 08:30 - 15.06.2017 09:00","34941","38025"
"15.06.2017 09:00 - 15.06.2017 09:30","34424","38223"
"15.06.2017 09:30 - 15.06.2017 10:00","35261","38637"
"15.06.2017 10:00 - 15.06.2017 10:30","35063","38602"
"15.06.2017 10:30 - 15.06.2017 11:00","36006","38665"
"15.06.2017 11:00 - 15.06.2017 11:30","35730","38255"
"15.06.2017 11:30 - 15.06.2017 12:00","36032","38230"
"15.06.2017 12:00 - 15.06.2017 12:30","35681","37678"
"15.06.2017 12:30 - 15.06.2017 13:00","35532","37447"
"15.06.2017 13:00 - 15.06.2017 13:30","35274","36509"
"15.06.2017 13:30 - 15.06.2017 14:00","34685","35840"
"15.06.2017 14:00 - 15.06.2017 14:30","35040","36764"
"15.06.2017 14:30 - 15.06.2017 15:00","35518","37498"
"15.06.2017 15:00 - 15.06.2017 15:30","36640","37903"
"15.06.2017 15:30 - 15.06.2017 16:00","36872","37790"
"15.06.2017 16:00 - 15.06.2017 16:30","37543","39029"
"15.06.2017 16:30 - 15.06.2017 17:00","36586","37798"
"15.06.2017 17:00 - 15.06.2017 17:30","36501","38205"
"15.06.2017 17:30 - 15.06.2017 18:00","35252","37441"
"15.06.2017 18:00 - 15.06.2017 18:30","35108","37128"
"15.06.2017 18:30 - 15.06.2017 19:00","33569","36039"
"15.06.2017 19:00 - 15.06.2017 19:30","33167","35772"
"15.06.2017 19:30 - 15.06.2017 20:00","31849","34440"
"15.06.2017 20:00 - 15.06.2017 20:30","31589","33988"
"15.06.2017 20:30 - 15.06.2017 21:00","30642","32905"
"15.06.2017 21:00 - 15.06.2017 21:30","29617","32552"
"15.06.2017 21:30 - 15.06.2017 22:00","27619","31007"
"15.06.2017 22:00 - 15.06.2017 22:30","25713","29449"
"15.06.2017 22:30 - 15.06.2017 23:00","24241","27953"
"15.06.2017 23:00 - 15.06.2017 23:30","23231","25955"
"15.06.2017 23:30 - 16.06.2017 00:00","22616","24705"
"16.06.2017 00:00 - 16.06.2017 00:30","22524","26666"
"16.06.2017 00:30 - 16.06.2017 01:00","22200","22990"
"16.06.2017 01:00 - 16.06.2017 01:30","21830","22676"
"16.06.2017 01:30 - 16.06.2017 02:00","21441","21941"
"16.06.2017 02:00 - 16.06.2017 02:30","21274","21621"
"16.06.2017 02:30 - 16.06.2017 03:00","21173","21595"
"16.06.2017 03:00 - 16.06.2017 03:30","20906","21441"
"16.06.2017 03:30 - 16.06.2017 04:00","20995","21449"
"16.06.2017 04:00 - 16.06.2017 04:30","21780","22085"
"16.06.2017 04:30 - 16.06.2017 05:00","23516","23434"
"16.06.2017 05:00 - 16.06.2017 05:30","26222","26792"
"16.06.2017 05:30 - 16.06.2017 06:00","29125","29690"
"16.06.2017 06:00 - 16.06.2017 06:30","31713","31291"
"16.06.2017 06:30 - 16.06.2017 07:00","33309","33108"
"16.06.2017 07:00 - 16.06.2017 07:30","34052","35668"
"16.06.2017 07:30 - 16.06.2017 08:00","34523","36034"
"16.06.2017 08:00 - 16.06.2017 08:30","34985","36472"
"16.06.2017 08:30 - 16.06.2017 09:00","35112","36786"
"16.06.2017 09:00 - 16.06.2017 09:30","35263","35886"
"16.06.2017 09:30 - 16.06.2017 10:00","35593","36187"
"16.06.2017 10:00 - 16.06.2017 10:30","35872","36216"
"16.06.2017 10:30 - 16.06.2017 11:00","36088","36235"
"16.06.2017 11:00 - 16.06.2017 11:30","35942","35922"
"16.06.2017 11:30 - 16.06.2017 12:00","35737","35731"
"16.06.2017 12:00 - 16.06.2017 12:30","35567","35394"
"16.06.2017 12:30 - 16.06.2017 13:00","35388","35217"
"16.06.2017 13:00 - 16.06.2017 13:30","34792","34840"
"16.06.2017 13:30 - 16.06.2017 14:00","34544","34323"
"16.06.2017 14:00 - 16.06.2017 14:30","34604","34676"
"16.06.2017 14:30 - 16.06.2017 15:00","34840","34630"
"16.06.2017 15:00 - 16.06.2017 15:30","35273","35974"
"16.06.2017 15:30 - 16.06.2017 16:00","35681","36067"
"16.06.2017 16:00 - 16.06.2017 16:30","35844","37035"
"16.06.2017 16:30 - 16.06.2017 17:00","35480","36386"
"16.06.2017 17:00 - 16.06.2017 17:30","34658","36709"
"16.06.2017 17:30 - 16.06.2017 18:00","33886","36000"
"16.06.2017 18:00 - 16.06.2017 18:30","33133","36068"
"16.06.2017 18:30 - 16.06.2017 19:00","32263","35209"
"16.06.2017 19:00 - 16.06.2017 19:30","31407","34882"
"16.06.2017 19:30 - 16.06.2017 20:00","30612","33757"
"16.06.2017 20:00 - 16.06.2017 20:30","30133","33160"
"16.06.2017 20:30 - 16.06.2017 21:00","29712","32679"
"16.06.2017 21:00 - 16.06.2017 21:30","28902","31991"
"16.06.2017 21:30 - 16.06.2017 22:00","27339","30902"
"16.06.2017 22:00 - 16.06.2017 22:30","25754","29478"
"16.06.2017 22:30 - 16.06.2017 23:00","24499","28183"
"16.06.2017 23:00 - 16.06.2017 23:30","23426","26814"
"16.06.2017 23:30 - 17.06.2017 00:00","22523","25679"
"17.06.2017 00:00 - 17.06.2017 00:30","22069","26830"
"17.06.2017 00:30 - 17.06.2017 01:00","21675","23976"
"17.06.2017 01:00 - 17.06.2017 01:30","21250","22928"
"17.06.2017 01:30 - 17.06.2017 02:00","20854","22302"
"17.06.2017 02:00 - 17.06.2017 02:30","20734","21423"
"17.06.2017 02:30 - 17.06.2017 03:00","20539","21146"
"17.06.2017 03:00 - 17.06.2017 03:30","20048","21130"
"17.06.2017 03:30 - 17.06.2017 04:00","19726","20380"
"17.06.2017 04:00 - 17.06.2017 04:30","19785","20547"
"17.06.2017 04:30 - 17.06.2017 05:00","20407","21833"
"17.06.2017 05:00 - 17.06.2017 05:30","21504","23764"
"17.06.2017 05:30 - 17.06.2017 06:00","22774","25390"
"17.06.2017 06:00 - 17.06.2017 06:30","24590","26693"
"17.06.2017 06:30 - 17.06.2017 07:00","26377","28782"
"17.06.2017 07:00 - 17.06.2017 07:30","27921","30706"
"17.06.2017 07:30 - 17.06.2017 08:00","29374","32536"
"17.06.2017 08:00 - 17.06.2017 08:30","30441","33215"
"17.06.2017 08:30 - 17.06.2017 09:00","30807","34475"
"17.06.2017 09:00 - 17.06.2017 09:30","31083","34640"
"17.06.2017 09:30 - 17.06.2017 10:00","31295","34931"
"17.06.2017 10:00 - 17.06.2017 10:30","31481","34917"
"17.06.2017 10:30 - 17.06.2017 11:00","31563","35077"
"17.06.2017 11:00 - 17.06.2017 11:30","31419","34530"
"17.06.2017 11:30 - 17.06.2017 12:00","31314","34434"
"17.06.2017 12:00 - 17.06.2017 12:30","30901","33477"
"17.06.2017 12:30 - 17.06.2017 13:00","30479","33101"
"17.06.2017 13:00 - 17.06.2017 13:30","29791","32446"
"17.06.2017 13:30 - 17.06.2017 14:00","29446","32018"
"17.06.2017 14:00 - 17.06.2017 14:30","29184","32212"
"17.06.2017 14:30 - 17.06.2017 15:00","29197","31801"
"17.06.2017 15:00 - 17.06.2017 15:30","29539","32808"
"17.06.2017 15:30 - 17.06.2017 16:00","29942","32582"
"17.06.2017 16:00 - 17.06.2017 16:30","29996","34664"
"17.06.2017 16:30 - 17.06.2017 17:00","29788","34164"
"17.06.2017 17:00 - 17.06.2017 17:30","29199","35102"
"17.06.2017 17:30 - 17.06.2017 18:00","28728","34161"
"17.06.2017 18:00 - 17.06.2017 18:30","28370","34632"
"17.06.2017 18:30 - 17.06.2017 19:00","28023","33552"
"17.06.2017 19:00 - 17.06.2017 19:30","27880","33506"
"17.06.2017 19:30 - 17.06.2017 20:00","27364","32255"
"17.06.2017 20:00 - 17.06.2017 20:30","27131","32228"
"17.06.2017 20:30 - 17.06.2017 21:00","27077","31615"
"17.06.2017 21:00 - 17.06.2017 21:30","26941","31579"
"17.06.2017 21:30 - 17.06.2017 22:00","26104","30560"
"17.06.2017 22:00 - 17.06.2017 22:30","25097","29136"
"17.06.2017 22:30 - 17.06.2017 23:00","24155","27915"
"17.06.2017 23:00 - 17.06.2017 23:30","23090","26431"
"17.06.2017 23:30 - 18.06.2017 00:00","22186","25734"
"18.06.2017 00:00 - 18.06.2017 00:30","21648","26093"
"18.06.2017 00:30 - 18.06.2017 01:00","21271","24272"
"18.06.2017 01:00 - 18.06.2017 01:30","20941","23071"
"18.06.2017 01:30 - 18.06.2017 02:00","20561","22252"
"18.06.2017 02:00 - 18.06.2017 02:30","20289","21425"
"18.06.2017 02:30 - 18.06.2017 03:00","20004","20901"
"18.06.2017 03:00 - 18.06.2017 03:30","19366","19829"
"18.06.2017 03:30 - 18.06.2017 04:00","18781","19029"
"18.06.2017 04:00 - 18.06.2017 04:30","18786","18901"
"18.06.2017 04:30 - 18.06.2017 05:00","19279","19290"
"18.06.2017 05:00 - 18.06.2017 05:30","20163","20336"
"18.06.2017 05:30 - 18.06.2017 06:00","20974","21682"
"18.06.2017 06:00 - 18.06.2017 06:30","22091","23494"
"18.06.2017 06:30 - 18.06.2017 07:00","23498","25988"
"18.06.2017 07:00 - 18.06.2017 07:30","25063","28147"
"18.06.2017 07:30 - 18.06.2017 08:00","26550","29533"
"18.06.2017 08:00 - 18.06.2017 08:30","27997","30356"
"18.06.2017 08:30 - 18.06.2017 09:00","29155","32169"
"18.06.2017 09:00 - 18.06.2017 09:30","29986","32496"
"18.06.2017 09:30 - 18.06.2017 10:00","30568","33625"
"18.06.2017 10:00 - 18.06.2017 10:30","30972","33299"
"18.06.2017 10:30 - 18.06.2017 11:00","31562","34054"
"18.06.2017 11:00 - 18.06.2017 11:30","31981","33951"
"18.06.2017 11:30 - 18.06.2017 12:00","32269","34243"
"18.06.2017 12:00 - 18.06.2017 12:30","32089","33978"
"18.06.2017 12:30 - 18.06.2017 13:00","31863","33446"
"18.06.2017 13:00 - 18.06.2017 13:30","31368","33299"
"18.06.2017 13:30 - 18.06.2017 14:00","30915","32602"
"18.06.2017 14:00 - 18.06.2017 14:30","30427","32885"
"18.06.2017 14:30 - 18.06.2017 15:00","30465","32556"
"18.06.2017 15:00 - 18.06.2017 15:30","30835","33419"
"18.06.2017 15:30 - 18.06.2017 16:00","31226","33180"
"18.06.2017 16:00 - 18.06.2017 16:30","31491","34335"
"18.06.2017 16:30 - 18.06.2017 17:00","31533","33746"
"18.06.2017 17:00 - 18.06.2017 17:30","31290","34475"
"18.06.2017 17:30 - 18.06.2017 18:00","31041","33823"
"18.06.2017 18:00 - 18.06.2017 18:30","30723","34844"
"18.06.2017 18:30 - 18.06.2017 19:00","30330","33982"
"18.06.2017 19:00 - 18.06.2017 19:30","30073","34193"
"18.06.2017 19:30 - 18.06.2017 20:00","29391","33249"
"18.06.2017 20:00 - 18.06.2017 20:30","28891","33313"
"18.06.2017 20:30 - 18.06.2017 21:00","28756","32615"
"18.06.2017 21:00 - 18.06.2017 21:30","28246","32685"
"18.06.2017 21:30 - 18.06.2017 22:00","26577","31566"
"18.06.2017 22:00 - 18.06.2017 22:30","24993","29486"
"18.06.2017 22:30 - 18.06.2017 23:00","23817","27698"
"18.06.2017 23:00 - 18.06.2017 23:30","22716","25724"
"18.06.2017 23:30 - 19.06.2017 00:00","22006","24407"
"19.06.2017 00:00 - 19.06.2017 00:30","22136","25704"
"19.06.2017 00:30 - 19.06.2017 01:00","21957","23564"
"19.06.2017 01:00 - 19.06.2017 01:30","21470","22939"
"19.06.2017 01:30 - 19.06.2017 02:00","21044","22572"
"19.06.2017 02:00 - 19.06.2017 02:30","20859","22419"
"19.06.2017 02:30 - 19.06.2017 03:00","20690","22339"
"19.06.2017 03:00 - 19.06.2017 03:30","20367","22079"
"19.06.2017 03:30 - 19.06.2017 04:00","20441","21765"
"19.06.2017 04:00 - 19.06.2017 04:30","20943","22663"
"19.06.2017 04:30 - 19.06.2017 05:00","23187","23802"
"19.06.2017 05:00 - 19.06.2017 05:30","26099","26423"
"19.06.2017 05:30 - 19.06.2017 06:00","29804","30378"
"19.06.2017 06:00 - 19.06.2017 06:30","32060","32802"
"19.06.2017 06:30 - 19.06.2017 07:00","34107","35503"
"19.06.2017 07:00 - 19.06.2017 07:30","33974","36840"
"19.06.2017 07:30 - 19.06.2017 08:00","35647","37428"
"19.06.2017 08:00 - 19.06.2017 08:30","35687","37710"
"19.06.2017 08:30 - 19.06.2017 09:00","36691","38940"
"19.06.2017 09:00 - 19.06.2017 09:30","36349","39152"
"19.06.2017 09:30 - 19.06.2017 10:00","37662","39692"
"19.06.2017 10:00 - 19.06.2017 10:30","37569","40202"
"19.06.2017 10:30 - 19.06.2017 11:00","38419","40697"
"19.06.2017 11:00 - 19.06.2017 11:30","38411","40961"
"19.06.2017 11:30 - 19.06.2017 12:00","38852","41036"
"19.06.2017 12:00 - 19.06.2017 12:30","38572","40834"
"19.06.2017 12:30 - 19.06.2017 13:00","38321","40787"
"19.06.2017 13:00 - 19.06.2017 13:30","38199","40375"
"19.06.2017 13:30 - 19.06.2017 14:00","37619","40001"
"19.06.2017 14:00 - 19.06.2017 14:30","38095","39982"
"19.06.2017 14:30 - 19.06.2017 15:00","38147","39470"
"19.06.2017 15:00 - 19.06.2017 15:30","39357","39580"
"19.06.2017 15:30 - 19.06.2017 16:00","39109","39818"
"19.06.2017 16:00 - 19.06.2017 16:30","39585","39682"
"19.06.2017 16:30 - 19.06.2017 17:00","38362","39159"
"19.06.2017 17:00 - 19.06.2017 17:30","38523","38671"
"19.06.2017 17:30 - 19.06.2017 18:00","37291","38390"
"19.06.2017 18:00 - 19.06.2017 18:30","37143","37805"
"19.06.2017 18:30 - 19.06.2017 19:00","35465","37087"
"19.06.2017 19:00 - 19.06.2017 19:30","34701","36446"
"19.06.2017 19:30 - 19.06.2017 20:00","33551","35447"
"19.06.2017 20:00 - 19.06.2017 20:30","33527","35242"
"19.06.2017 20:30 - 19.06.2017 21:00","32554","34680"
"19.06.2017 21:00 - 19.06.2017 21:30","31424","34328"
"19.06.2017 21:30 - 19.06.2017 22:00","29274","32871"
"19.06.2017 22:00 - 19.06.2017 22:30","27369","30520"
"19.06.2017 22:30 - 19.06.2017 23:00","25474","28522"
"19.06.2017 23:00 - 19.06.2017 23:30","24067","26664"
"19.06.2017 23:30 - 20.06.2017 00:00","23577","25539"
"20.06.2017 00:00 - 20.06.2017 00:30","23521","23188"
"20.06.2017 00:30 - 20.06.2017 01:00","23358","24386"
"20.06.2017 01:00 - 20.06.2017 01:30","23010","24166"
"20.06.2017 01:30 - 20.06.2017 02:00","22641","23704"
"20.06.2017 02:00 - 20.06.2017 02:30","22352","23551"
"20.06.2017 02:30 - 20.06.2017 03:00","22345","23276"
"20.06.2017 03:00 - 20.06.2017 03:30","22222","22811"
"20.06.2017 03:30 - 20.06.2017 04:00","22046","22531"
"20.06.2017 04:00 - 20.06.2017 04:30","22392","22628"
"20.06.2017 04:30 - 20.06.2017 05:00","23453","23904"
"20.06.2017 05:00 - 20.06.2017 05:30","25753","27030"
"20.06.2017 05:30 - 20.06.2017 06:00","28817","30816"
"20.06.2017 06:00 - 20.06.2017 06:30","32003","33531"
"20.06.2017 06:30 - 20.06.2017 07:00","33850","36366"
"20.06.2017 07:00 - 20.06.2017 07:30","34912","37815"
"20.06.2017 07:30 - 20.06.2017 08:00","35086","38397"
"20.06.2017 08:00 - 20.06.2017 08:30","36010","38584"
"20.06.2017 08:30 - 20.06.2017 09:00","36385","39459"
"20.06.2017 09:00 - 20.06.2017 09:30","36547","38941"
"20.06.2017 09:30 - 20.06.2017 10:00","36975","40086"
"20.06.2017 10:00 - 20.06.2017 10:30","37256","40292"
"20.06.2017 10:30 - 20.06.2017 11:00","37658","40726"
"20.06.2017 11:00 - 20.06.2017 11:30","38069","40506"
"20.06.2017 11:30 - 20.06.2017 12:00","38006","40441"
"20.06.2017 12:00 - 20.06.2017 12:30","37846","39339"
"20.06.2017 12:30 - 20.06.2017 13:00","37635","39287"
"20.06.2017 13:00 - 20.06.2017 13:30","37579","39005"
"20.06.2017 13:30 - 20.06.2017 14:00","37322","38751"
"20.06.2017 14:00 - 20.06.2017 14:30","37154","38309"
"20.06.2017 14:30 - 20.06.2017 15:00","37322","38476"
"20.06.2017 15:00 - 20.06.2017 15:30","37602","38743"
"20.06.2017 15:30 - 20.06.2017 16:00","38030","39195"
"20.06.2017 16:00 - 20.06.2017 16:30","38004","39163"
"20.06.2017 16:30 - 20.06.2017 17:00","37476","38744"
"20.06.2017 17:00 - 20.06.2017 17:30","36887","38076"
"20.06.2017 17:30 - 20.06.2017 18:00","36434","37558"
"20.06.2017 18:00 - 20.06.2017 18:30","35912","37418"
"20.06.2017 18:30 - 20.06.2017 19:00","35268","36532"
"20.06.2017 19:00 - 20.06.2017 19:30","34560","35639"
"20.06.2017 19:30 - 20.06.2017 20:00","33732","34797"
"20.06.2017 20:00 - 20.06.2017 20:30","32726","33695"
"20.06.2017 20:30 - 20.06.2017 21:00","32405","33118"
